u,g,r,i,z,modelFlux_u,modelFlux_g,modelFlux_r,modelFlux_i,modelFlux_z,petroRad_u,petroRad_g,petroRad_i,petroRad_r,petroRad_z,petroFlux_u,petroFlux_g,petroFlux_i,petroFlux_r,petroFlux_z,petroR50_u,petroR50_g,petroR50_i,petroR50_r,petroR50_z,psfMag_u,psfMag_r,psfMag_g,psfMag_i,psfMag_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,redshift,redshift_err
19.26603,17.90855,17.17432,16.75174,16.45691,19.65927,68.64024,134.9808,199.2065,261.356,5.48529,5.660959,4.843294,5.16899,4.649263,22.69304,71.23711,194.6486,133.8991,230.5129,2.818529,2.722115,2.290037,2.424604,2.102933,20.88092,18.82983,19.51135,18.59781,18.02046,0.538833,0.6340744,0.618961,0.6056483,0.6453476,0.135714,8.19e-06
19.47885,17.98237,17.43968,17.10058,17.04636,16.15944,64.12825,105.7131,144.4665,151.8609,7.879026,9.585055,9.059093,9.436848,6.073134,13.56903,68.72657,144.4425,111.265,59.12564,3.120467,4.247101,3.862448,4.16123,1.585911,22.29053,19.89304,20.34511,19.59032,19.27557,0.3805401,0.5296147,0.4991926,0.5770574,0.6340102,0.08723126,9.47e-06
23.33104,22.14299,20.765,19.90612,19.47885,0.4230022,1.383492,4.940183,10.90015,16.12689,11.30815,2.969935,4.689749,2.969598,4.343028,1.62209,1.114284,12.33025,6.220121,22.28472,4.337051,1.219031,1.850075,2.274633,2.408324,23.04134,22.07205,23.07661,21.33101,20.61131,0.05,0.1704072,0.2499896,0.2706032,0.2748911,0.4511946,8.62e-05
18.64092,17.38204,16.6764,16.12773,15.85227,34.96421,111.4771,213.5195,353.9222,456.1319,3.529628,4.479019,2.929646,3.847202,3.056212,30.97556,103.6794,304.5887,190.8062,375.575,1.647557,1.788025,1.493742,1.669812,1.5034,20.01517,18.06217,18.79857,17.51073,17.14243,0.4514282,0.4792584,0.5648862,0.5209877,0.5422949,0.08978941,1.94e-05
19.41935,17.97093,17.19088,16.77837,16.55399,17.06994,64.8076,132.9374,194.3802,239.0018,7.288943,6.191077,4.549706,4.692677,4.354425,18.92733,63.69343,169.2475,118.529,211.3933,2.972563,2.408109,2.091979,2.168761,2.097584,20.51828,18.3694,19.23967,17.99038,17.8435,0.6252859,0.6666057,0.7252392,0.6723205,0.6362721,0.08371195,1.18e-05
18.56233,17.76555,17.58866,17.46007,17.31435,37.58922,78.30304,92.15872,103.7463,118.6435,4.782068,4.585489,5.321867,5.164231,5.350132,31.57188,74.25768,108.4767,95.6303,115.9752,1.903178,2.160897,2.447226,2.385284,2.271904,19.93363,19.30588,19.22256,19.22578,19.17998,0.3552573,0.3577569,0.4204834,0.4302849,0.4210377,0.02923627,6.63e-06
19.98481,19.06515,18.64918,18.3207,18.27538,10.13892,23.65567,34.69952,46.95858,48.94947,18.01968,7.012894,6.394854,6.410469,7.229352,11.15131,23.50502,41.3829,30.98947,43.24683,3.659687,3.569316,3.178252,3.167229,3.328876,22.53264,21.15993,21.74665,20.81468,20.73513,0.4895677,0.438242,0.4473714,0.4482412,0.3500009,0.05109585,1.33e-05
20.18756,18.27582,17.47534,17.04224,16.7314,8.411196,48.94088,102.297,152.4409,202.9713,18.02102,4.603416,4.413811,4.617198,4.291931,8.491717,51.30482,153.5427,106.8208,199.3631,2.112025,2.118473,2.041461,2.072893,2.013005,21.40713,18.9178,19.67413,18.34206,17.93867,0.1506192,0.1771434,0.1591716,0.1630647,0.1873462,0.04742923,2.08e-05
18.8048,17.67713,17.14533,16.79437,16.61239,30.06569,84.94715,138.6335,191.5358,226.4841,18.01798,6.777519,6.423681,7.116295,6.030769,29.72015,91.51289,189.4386,140.4672,197.0589,2.955899,3.304464,2.973715,3.015848,2.691533,21.09351,19.66291,20.12597,19.23734,18.79301,0.418061,0.4947611,0.4632885,0.4559405,0.4304489,0.09277597,8.3e-06
19.34858,17.79507,16.96091,16.48734,16.15875,18.21972,76.20288,164.2995,254.135,343.9533,5.501605,4.960318,4.800066,4.908751,4.810101,18.49436,74.32389,242.0686,162.8131,305.6461,2.507182,2.464578,2.379967,2.481028,2.270829,21.02882,19.14403,19.72807,18.67839,18.16774,0.3901816,0.395018,0.4097437,0.4070029,0.3708706,0.07274766,8.81e-06
19.57368,18.23699,17.58387,17.21338,16.98716,14.8077,50.72294,92.56607,130.2102,160.372,5.160409,3.802164,4.261781,4.09942,17.93952,16.5093,53.69324,141.2308,99.93147,163.9442,2.0432,1.842279,1.982706,1.921874,1.808881,20.56231,18.69008,19.41117,18.30274,18.25635,0.7278979,0.8038017,0.8267074,0.8410522,0.7799418,0.08244773,1.12e-05
18.68163,17.42857,16.88533,16.54328,16.33475,33.67772,106.8002,176.1437,241.373,292.4795,6.667218,6.468733,6.322835,6.409975,6.172275,35.79556,105.6887,226.5649,165.7143,261.9154,3.422946,3.23306,3.045258,3.066486,2.877288,21.25654,19.36434,19.95479,19.10537,18.83462,0.6772683,0.6678363,0.6649693,0.649964,0.6634499,0.07043625,1.02e-05
19.00723,17.84271,17.27042,16.89624,16.67477,24.95125,72.93154,123.5467,174.3832,213.8383,6.042908,5.471034,5.241489,5.356462,4.90328,26.36118,72.11289,162.1082,120.5194,188.037,2.648147,2.54557,2.271866,2.407981,2.163348,20.54247,18.85217,19.3716,18.46328,18.16509,0.2965574,0.2999994,0.332884,0.3269215,0.3499216,0.0809525,7.97e-06
19.29306,17.70498,16.99829,16.57411,16.28074,19.17582,82.79559,158.7393,234.6148,307.3994,4.229064,4.6598,4.295146,4.504714,3.886653,19.53062,87.32801,242.3094,166.5552,300.3224,1.863866,1.97147,1.927158,1.944314,1.80891,20.61577,18.68702,19.09483,18.36379,17.92696,0.3286326,0.3001659,0.2806707,0.2727857,0.2687478,0.04841538,1.26e-05
18.18525,16.93721,16.28321,15.90791,15.66682,53.19827,167.9249,306.7028,433.3484,541.0912,6.443309,6.395206,5.761817,6.007228,5.536973,61.52166,177.8502,425.0154,308.101,521.4417,3.20476,3.0852,2.742892,2.846556,2.657067,20.43271,18.38569,19.11448,18.00772,17.7149,0.7153296,0.7013687,0.7070141,0.7063615,0.7084382,0.09485187,1.09e-05
19.11876,18.03012,17.47894,17.14569,16.94756,22.51537,61.36951,101.9586,138.5869,166.329,4.359518,4.200515,3.686274,3.876177,3.643141,24.93003,66.15504,139.8425,102.968,163.2515,2.053685,2.005062,1.768117,1.812518,1.693672,20.93571,19.41752,20.08026,19.14713,18.78083,0.7058464,0.7760828,0.7797711,0.8209811,0.8121571,0.1406048,7.79e-06
19.16524,17.84261,17.37736,17.10208,16.99862,21.57173,72.93858,111.9581,144.267,158.6881,18.02106,8.818716,7.793854,8.932341,7.553425,26.78483,80.01281,131.5138,114.0462,118.2371,4.32956,4.01199,3.280766,3.670927,2.700265,21.75633,19.84777,20.44181,19.6918,19.53664,0.6479864,0.7247405,0.7146257,0.6959406,0.7409484,0.04817199,1.07e-05
21.43773,21.65447,20.32548,19.45146,18.83205,2.652805,2.175052,7.407904,16.57168,29.30247,2.340104,2.97028,3.71524,2.970095,3.668855,1.424253,2.509659,13.01652,6.550802,23.20512,0.9689288,2.467486,1.648611,1.934598,1.67247,22.42646,21.68097,23.08262,20.7657,20.21013,0.4512043,0.4444273,0.6211833,0.7905427,0.7234411,0.4964724,0.000130155
19.30129,17.83392,17.09481,16.64639,16.3549,19.031,73.52448,145.2367,219.5039,287.1024,5.762568,5.969946,5.765358,5.961387,5.402524,19.42875,72.11296,216.3339,142.6548,258.0667,2.844375,2.724779,2.605463,2.711825,2.387918,20.90715,18.89348,19.52838,18.54679,18.17059,0.1913419,0.1999819,0.1999663,0.1999882,0.1999759,0.06271295,7.24e-06
22.3652,21.84672,20.88708,20.55836,20.29636,1.114881,1.820776,4.414141,5.973968,7.539299,1.912713,1.495786,1.566996,1.5012,1.14632,1.258326,1.807661,6.548082,4.507744,5.72607,0.847675,0.7346824,0.7656521,0.7457156,0.5933874,22.4541,21.23517,22.08493,20.94292,20.61909,0.05009284,0.6059903,0.6335781,0.6743475,0.1995576,0.4556077,2.7e-05
22.36695,21.4523,20.79018,20.4643,20.0476,1.113023,2.621629,4.826807,6.515502,9.513885,0.9254029,1.44623,1.689401,1.443951,1.369868,0.6755775,2.228556,6.422995,4.421232,8.08455,0.4381697,0.7280589,0.7599087,0.7501318,0.6208866,22.27817,20.95843,21.56995,20.63568,20.13373,0.1066731,0.7060282,0.5740358,0.9213631,0.1749251,0.2906959,3.01e-05
19.70601,18.52061,17.68201,17.26731,16.99995,13.10837,39.06191,84.56577,123.9013,158.4926,4.013951,3.699645,3.489305,3.625844,3.571188,14.54992,41.59468,127.0909,87.67374,166.1764,1.836431,1.766741,1.654029,1.719678,1.667625,20.89317,18.8112,19.67189,18.4801,18.21794,0.9497421,0.8761547,0.8617343,0.857216,0.8301346,0.1725203,1.51e-05
27.14947,21.30389,19.75197,18.92283,18.39809,-1.405386,3.006466,12.56533,26.96797,43.71599,2.970502,2.970076,6.835208,5.413772,6.354126,4.815382,3.954926,29.06905,13.79669,37.67392,8.234725,2.51589,2.254642,2.52686,1.607013,25.95834,21.00129,22.61918,20.35273,19.67463,0.200004,0.4667171,0.5320954,0.415849,0.497362,0.4612256,8.97e-05
18.52697,17.33209,16.79467,16.40048,16.1686,38.83354,116.7249,191.4843,275.3003,340.8463,5.875379,5.787427,5.282184,5.485901,4.761058,38.82591,119.9391,274.3582,196.1484,287.3337,2.71791,2.739328,2.462186,2.519956,2.193576,19.90271,18.86096,18.97887,18.25774,17.65283,0.6832775,0.6667541,0.6382005,0.6597769,0.6705797,0.07537473,5.81e-06
22.566,21.00857,20.05351,19.60579,19.32963,0.9201939,3.947727,9.517581,14.37519,18.51213,1.372495,1.8505,1.960004,1.887988,1.951946,0.5934448,3.78188,14.73352,9.339573,16.69748,0.9291657,1.039646,1.015177,0.9957673,0.9849172,23.02735,21.05833,21.79342,20.60546,20.20191,0.05,0.9629141,0.9126304,0.8874316,0.5072874,0.2831468,2.17e-05
22.43678,21.97895,21.66443,21.25685,21.64196,1.041469,1.6109,2.152207,3.132071,1.955571,7.359818,1.916689,1.772011,2.27886,0.06719623,1.999737,1.38598,2.121404,2.458085,5.619419,1.798667,0.8506936,0.6986304,1.047007,1.210613,22.51995,21.77246,22.05456,21.38876,21.82323,0.2207078,0.1854724,0.1052748,0.147878,0.3260327,0.1020512,1.17e-05
20.46273,18.76726,17.77851,17.32369,16.96667,6.526892,31.12391,77.37418,117.6308,163.4273,2.987362,2.556335,2.747962,2.892589,2.69955,7.56654,30.49235,113.6069,75.69167,154.1215,1.597865,1.275724,1.295289,1.337365,1.223749,21.18579,18.48686,19.50161,18.02867,17.68326,0.4878977,0.7755932,0.8322724,0.9024472,0.9997883,0.1375426,2.2e-05
19.13782,17.66944,16.9858,16.59104,16.33507,22.1236,85.55111,160.5755,230.9841,292.3943,7.23165,5.733209,5.509924,5.789048,5.236483,25.04055,88.7359,236.7957,167.4376,275.7949,2.637746,2.612165,2.522102,2.552855,2.298134,20.83841,18.86845,19.46721,18.61761,18.13853,0.5473662,0.6203038,0.6050023,0.644509,0.6114991,0.05749496,1.44e-05
19.45458,18.30578,17.89763,17.67176,17.56166,16.52475,47.6085,69.33408,85.36766,94.47308,4.65823,4.457809,4.635557,4.333248,4.919315,15.03151,45.13599,86.27795,67.87548,92.17309,2.083862,2.243419,2.273728,2.215807,2.244226,20.99171,19.89106,19.89386,19.77962,19.39856,0.5731305,0.6904755,0.7376132,0.7329051,0.5658507,0.02921746,7.33e-06
18.58699,17.14145,16.45274,16.04011,15.74323,36.74505,139.1293,262.3639,383.6683,504.3218,8.863687,8.482602,7.297715,7.557763,6.741198,41.92297,137.7184,324.5617,229.4296,380.4426,3.826799,3.688932,2.92422,3.046529,2.542353,20.36047,18.14411,18.9446,17.78227,17.52204,0.5752956,0.5840428,0.6499981,0.6954321,0.9142573,0.076664,1.08e-05
19.82843,18.22931,17.43175,17.02156,16.745,11.71028,51.08265,106.4876,155.3735,200.4435,7.906499,5.95829,5.114939,5.245431,4.735039,15.13728,42.75957,110.8674,77.09327,134.1518,3.628682,2.724438,2.251716,2.311766,2.158337,21.94046,19.61124,20.504,19.22,18.85731,0.377421,0.5072904,0.5683491,0.5558249,0.582069,0.1317824,1.56e-05
18.40711,17.15073,16.48969,16.09416,15.8101,43.36626,137.9458,253.5845,365.0357,474.1985,68.30621,8.29461,7.500191,7.815504,8.00099,40.53874,107.2845,269.1473,191.5882,368.5147,5.012476,3.770123,3.411712,3.478317,3.688742,20.12695,18.58349,19.04158,18.21196,17.87897,0.3830487,0.5220469,0.4819529,0.4858547,0.4232309,0.07702518,1.03e-05
17.85632,16.53598,15.93083,15.54319,15.34521,72.02305,243.0011,424.2955,606.3514,727.6357,18.2232,32.42748,43.82718,7.32374,5.834132,63.48526,212.285,531.0381,364.1592,575.8965,3.158894,3.31989,3.407752,3.208428,2.842591,19.3471,17.61312,18.14523,17.18282,17.09785,0.8116546,0.8063461,0.8595872,0.7932192,0.7695912,0.08853697,9e-06
20.21973,19.48109,19.09038,18.80176,18.73076,8.165417,16.12683,23.1119,30.14955,32.17116,4.003003,3.277149,2.840653,2.801037,3.35875,10.05615,17.04414,28.93386,22.8918,32.86147,1.731964,1.495286,1.376108,1.418183,1.415666,21.43656,20.23559,20.59941,19.88997,19.7841,0.2979565,0.2315779,0.2388776,0.2630556,0.3513596,0.1650969,7.53e-06
20.34482,18.74953,17.73348,17.22461,16.89899,7.276284,31.63609,80.65057,128.8709,173.9389,4.923778,6.017992,6.373434,6.342536,4.953835,6.084486,26.78173,110.6941,70.18044,133.7461,2.354078,2.597764,2.481101,2.568329,2.124246,21.44596,19.13432,20.04581,18.74217,18.40092,0.05,0.7460934,0.7637948,0.7790664,0.688667,0.2455264,1.29e-05
19.03316,17.48606,16.72574,16.36379,16.08079,24.36255,101.2917,204.0342,284.7641,369.5591,6.812523,6.741997,6.673592,6.875112,6.709975,22.71407,103.4278,287.0287,205.1608,374.7587,2.887105,3.157791,3.042152,3.151923,3.085747,20.88481,18.40232,19.25799,18.22417,18.05651,0.7072276,0.7189746,0.7331963,0.731756,0.7189301,0.04555694,2.2e-05
19.37536,18.13803,17.6506,17.35037,17.12683,17.77584,55.5632,87.04803,114.776,141.0114,4.429413,4.454178,4.899855,4.94278,4.444018,18.71297,56.70148,124.1617,93.9728,138.078,2.013826,1.97837,2.200994,2.207828,1.94321,20.73261,19.23583,19.65535,18.98015,18.7678,0.5819829,0.4941182,0.4581285,0.4382032,0.4442547,0.05389576,1.02e-05
18.64958,17.61147,17.29381,17.05318,16.95453,34.68655,90.24219,120.9134,150.9136,165.2644,4.488313,5.34005,4.872776,4.809277,4.879385,27.43989,75.45583,121.931,96.31771,121.1518,2.109574,2.194077,2.024012,2.045675,1.862816,20.13619,18.97599,19.32747,18.91146,18.74366,0.6257426,0.7245398,0.7281285,0.7222165,0.7313378,0.06428942,6.24e-06
16.58252,15.58671,15.13429,14.90537,14.74399,232.8046,582.526,883.6583,1091.066,1265.916,19.88753,20.64829,18.94068,19.17406,17.62346,213.1999,591.2782,1036.055,842.7696,1085.292,9.023446,9.349267,8.52298,8.471385,7.693549,19.54634,18.82068,18.67247,18.45883,17.93382,0.2999899,0.3186895,0.3457236,0.3444988,0.3537944,0.01666828,1.28e-05
18.40241,17.20122,16.60618,16.25166,16.04662,43.55426,131.6775,227.7859,315.7454,381.3736,8.149246,7.784371,7.71835,8.039498,7.069932,41.54264,133.0731,301.7528,213.7589,322.0627,4.083898,4.182052,3.958046,3.909297,3.550514,20.80901,19.29582,19.84325,18.80043,18.53461,0.7410418,0.8981231,0.8589678,0.8667958,0.8761373,0.0902745,9.94e-06
16.59753,15.23634,14.64802,14.33901,14.0708,229.6077,804.3838,1382.905,1838.211,2353.305,166.5101,19.11904,17.03352,17.4567,16.56931,316.6141,848.4507,1797.422,1391.304,2305.456,11.11596,8.720691,7.841649,8.101761,8.027888,20.62904,18.67567,19.21326,18.43187,18.09952,0.6665848,0.7059802,0.7149799,0.715246,0.7142496,0.02873833,1.78e-05
18.66284,17.04216,16.22061,15.78372,15.46399,34.26541,152.4531,324.9039,485.8587,652.2343,8.009633,7.168991,6.22852,6.61672,5.997226,32.64372,125.6505,353.1517,243.371,443.3128,3.749144,3.472982,3.014908,3.107614,2.838793,20.8456,18.32195,19.33812,17.84228,17.55893,0.3896166,0.4713252,0.4764875,0.4933194,0.4700508,0.08257683,1.91e-05
18.16916,17.09445,16.52351,16.15647,15.94577,53.99259,145.2842,245.8082,344.678,418.4959,6.170996,6.425092,5.692693,6.103998,5.939053,60.3642,162.8507,359.6592,262.5149,433.2062,2.868819,2.919968,2.619048,2.730863,2.59986,20.04927,18.5488,18.94484,18.14742,17.7419,0.6405887,0.7216005,0.7297934,0.7258251,0.7639176,0.1071074,8.43e-06
19.96513,18.27988,17.44608,16.99166,16.64544,10.32448,48.75811,105.0919,159.7112,219.6955,4.877377,5.171944,4.76487,5.055981,4.410241,12.24661,50.11241,168.6535,108.7309,224.2824,2.819785,2.524527,2.325511,2.367021,2.334092,21.29378,18.77166,19.43162,18.40898,17.82432,0.2704203,0.2890671,0.3081186,0.3201307,0.4215628,0.06575461,1.64e-05
16.9758,15.32149,14.51449,14.11232,13.83188,162.0609,743.708,1563.887,2265.019,2932.576,9.917173,10.88719,10.43108,10.43754,9.154638,164.8963,793.6813,2325.172,1622.142,2932.581,4.787992,5.074142,4.863345,4.933975,4.426717,19.64466,17.4059,18.27485,16.96251,16.54939,0.4655423,0.4865228,0.5038886,0.5086756,0.5408915,0.02342593,8.14e-06
19.66164,19.01084,18.68864,18.45187,18.49594,13.65516,24.86894,33.46104,41.61438,39.94595,2.329545,2.378402,2.478578,2.441486,2.2039,12.32529,24.84159,44.28103,34.84168,39.33942,1.137706,1.173854,1.200194,1.145362,1.112216,20.20381,19.45186,19.65374,19.18849,19.19612,0.7685442,0.8084246,0.8170358,0.7999895,0.8771408,0.1836888,7.92e-06
19.06659,17.58875,17.06989,16.71664,16.56276,23.62372,92.15108,148.6093,205.7525,237.0786,5.057195,5.774442,5.845205,5.898601,5.627242,25.43868,87.16153,196.052,140.4852,205.843,2.646855,2.875456,2.861372,2.858106,2.658347,21.45197,19.72827,20.10004,19.4001,19.13281,0.5499954,0.5498739,0.5115343,0.5276452,0.4999987,0.07643191,8.41e-06
19.52676,17.74996,16.85273,16.43312,16.13274,15.46185,79.43538,181.5124,267.149,352.2921,7.115634,6.746812,4.890638,5.396926,3.967783,19.87917,80.69881,248.9424,169.0957,307.3886,3.045948,2.304311,2.069609,2.157727,1.910915,20.96788,18.20672,19.19344,17.78387,17.51711,0.4136074,0.6143937,0.6079434,0.6767174,0.6961204,0.08638504,1.83e-05
20.51324,18.71155,17.77108,17.26594,16.91083,6.229941,32.76237,77.90515,124.0577,172.0521,4.006521,5.706634,5.163809,5.526661,4.910135,4.779923,34.69909,121.3104,81.57192,160.6828,1.877142,2.58044,2.27712,2.516258,2.238951,22.01991,19.52351,20.47979,19.08862,18.60386,0.2163426,0.2911082,0.2895101,0.2721119,0.2647226,0.1083108,1.44e-05
18.58974,16.99068,16.2275,15.77609,15.43725,36.65189,159.8555,322.8507,489.2886,668.4993,7.392115,8.513375,8.292345,8.245635,8.273577,30.93093,162.8772,488.1279,322.5099,643.1749,3.162943,3.853758,3.730025,3.75084,3.593542,21.22625,18.92763,19.81639,18.54686,18.16582,0.4812485,0.4830725,0.4916821,0.4910184,0.4864837,0.05920999,1.01e-05
19.36887,18.0947,17.45289,17.06671,16.87938,17.88238,57.82554,104.434,149.0442,177.1082,6.74641,6.673723,6.495312,6.271832,5.952816,18.05922,54.3814,136.7297,96.92149,152.5268,3.496165,3.340096,3.214131,3.242945,2.917261,21.93162,20.09075,20.70052,19.74209,19.34636,0.6399562,0.7939051,0.8130004,0.7459456,0.836423,0.08946322,1.52e-05
20.48676,18.34052,17.43218,16.93065,16.5605,6.383891,46.10968,106.445,168.9427,237.5729,1.528735,9.980781,7.642696,18.01863,7.066722,12.49538,32.7113,107.7728,75.22676,124.9735,6.853492,3.664259,3.086298,3.574574,2.418634,22.51448,19.48786,20.53652,18.96351,18.60902,0.4464388,0.1768425,0.1888451,0.1789836,0.1906004,0.1190285,2.44e-05
20.03368,17.68443,16.82738,16.2685,15.94499,9.692555,84.37794,185.8012,310.8846,418.7951,4.875357,7.110689,6.943571,6.899788,6.308609,3.214223,99.22823,345.2936,205.8546,404.5795,1.012136,3.461767,3.152056,3.218158,2.767291,21.55644,18.80645,19.83905,18.26067,17.71692,0.299712,0.3672431,0.3543039,0.3452667,0.337667,0.06626841,9.7e-06
19.09653,17.93146,17.41371,17.08116,16.88834,22.98107,67.2071,108.272,147.0736,175.6528,4.796169,4.821519,4.363084,4.466867,4.999203,25.03708,67.61874,144.7217,106.8292,175.0016,2.580529,2.425984,2.207869,2.253985,2.30041,20.32063,18.82919,19.16203,18.57861,18.36229,0.8755524,0.8893985,0.8566483,0.8674767,0.8903487,0.09098374,7.77e-06
20.08158,19.34458,18.84522,18.5922,18.44714,9.274026,18.28767,28.96699,36.56885,41.78371,2.913764,8.456741,2.075064,2.212945,1.780161,11.23099,18.36432,34.67859,28.36558,40.30966,1.449098,1.216069,1.087096,1.116953,1.085765,21.12071,20.11068,20.34123,19.86901,19.58172,0.6386202,0.8065287,0.7767156,0.8017449,0.611315,0.2266118,6.49e-06
18.83397,17.55622,16.86983,16.45845,16.21327,29.26867,94.95412,178.6767,260.9875,327.1071,4.110513,4.22848,4.058297,4.231194,4.095899,28.78368,94.26686,252.0312,177.6964,314.3569,2.045758,2.078786,1.941549,2.022045,1.946115,20.18534,18.42754,18.88624,18.01378,17.70124,0.6094441,0.5944351,0.5997288,0.5986651,0.6031699,0.1020345,6.3e-06
19.05368,17.90741,17.46611,17.2025,17.09309,23.90631,68.71235,103.1709,131.522,145.4633,6.429631,5.814666,6.074244,5.74419,5.352008,24.79095,69.30301,134.6575,98.94565,133.5009,2.874925,2.757593,2.794359,2.634149,2.451249,20.82847,19.47134,19.87176,19.30364,19.19636,0.2568472,0.3424224,0.3496551,0.3602739,0.4094939,0.02446584,6.73e-06
23.04227,21.01576,20.54849,20.21323,19.92025,0.5745655,3.921641,6.031605,8.21299,10.71132,1.022462,2.011639,1.65657,1.790949,1.689233,0.4808723,4.10466,8.060651,6.332621,10.59505,0.7096034,0.9522859,0.876675,0.9133578,0.8981265,23.00478,20.64631,21.1005,20.31864,20.03986,0.05,0.08404475,0.5403756,0.8147483,0.1230322,0.2210208,2.08e-05
21.43567,21.18605,21.20292,21.82191,22.1957,2.65785,3.35171,3.298047,1.850049,0.9097301,1.407263,1.297926,1.166715,1.256381,0.7327039,2.327842,3.064416,1.667252,3.018102,0.5538881,0.7472129,0.6642492,0.6097086,0.6337585,0.4959501,21.50497,21.31685,21.2908,21.95997,22.3144,0.904646,0.9708661,0.7236448,0.8292037,0.2490573,0.02361623,8.36e-06
20.83774,19.54989,18.90125,18.51812,18.35348,4.618556,15.13657,27.5102,39.15117,45.55072,20.9386,2.804718,2.643161,2.870447,3.436646,5.282218,15.52195,36.34804,27.34007,49.9982,1.647183,1.456576,1.266078,1.347012,1.455737,21.95788,20.16428,20.71375,19.77147,19.46201,0.3693015,0.412023,0.4582278,0.4407076,0.5065341,0.1392944,8.22e-06
18.38933,17.03505,16.48436,16.17096,16.00103,44.08207,153.4544,254.8325,340.1076,397.7292,11.48517,12.56781,11.60224,12.07003,10.9619,43.05017,152.173,308.4637,246.5593,343.7153,5.565228,5.585594,5.105436,5.404465,4.796534,21.81226,19.91526,20.47159,19.66366,19.27837,0.4700424,0.4667296,0.4645127,0.4541962,0.4711188,0.0373815,1.48e-05
19.44689,18.22763,17.83222,17.5684,17.49564,16.64236,51.16209,73.63976,93.8943,100.3968,4.265118,6.02546,5.431049,5.776864,5.801939,15.01407,58.1375,101.6197,81.46311,116.8825,1.875071,2.551445,2.37294,2.45156,2.624908,21.13535,19.57942,19.96639,19.43049,19.30718,0.307066,0.3413307,0.3363176,0.3411489,0.3533745,0.05014189,7.43e-06
19.40333,17.77015,17.17617,16.78335,16.58994,17.32367,77.9723,134.7514,193.4898,231.2159,3.533196,4.621981,4.531477,4.567473,4.488353,13.63007,79.34613,189.8303,134.714,216.6083,1.726801,2.228146,2.135716,2.176377,2.00386,20.93366,19.18061,19.59623,18.77806,18.54653,0.3367138,0.3746559,0.3839776,0.3705812,0.3253471,0.03856582,7.23e-06
